"player_id","season","first_name","last_name","player_name.x","position","height_wo_shoes","height_wo_shoes_ft_in","height_w_shoes","height_w_shoes_ft_in","weight","wingspan","wingspan_ft_in","standing_reach","standing_reach_ft_in","body_fat_pct","hand_length","hand_width","standing_vertical_leap","max_vertical_leap","lane_agility_time","modified_lane_agility_time","three_quarter_sprint","bench_press","player_name.y","round_number","round_pick","overall_pick","draft_type","team_id","team_city","team_name","team_abbreviation","organization","organization_type","player_profile_flag"
1631103,2022,"Malaki","Branham","Malaki Branham","SG",76,"6' 4.00''",77.5,"6' 5.50''",194.8,82,"6' 10.00''",102.5,"8' 6.50''",6.1,8.5,9.75,29,35,11.38,3.09,3.17,NA,"Malaki Branham",1,20,20,"Draft",1610612759,"San Antonio","Spurs","SAS","Ohio State","College/University",1
1631104,2022,"Blake","Wesley","Blake Wesley","SG",75,"6' 3.00''",76.25,"6' 4.25''",187.2,81.25,"6' 9.25''",103,"8' 7.00''",5.6,8.25,9,30,36,11.55,3.25,3.21,NA,"Blake Wesley",1,25,25,"Draft",1610612759,"San Antonio","Spurs","SAS","Notre Dame","College/University",1
1631105,2022,"Jalen","Duren","Jalen Duren","C",NA,"",NA,"",NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Jalen Duren",1,13,13,"Draft",1610612766,"Charlotte","Hornets","CHA","Memphis","College/University",1
1631106,2022,"Tari","Eason","Tari Eason","PF",78.75,"6' 6.75''",80,"6' 8.00''",217.4,86,"7' 2.00''",107.5,"8' 11.50''",5.9,9.25,11,NA,NA,NA,NA,NA,NA,"Tari Eason",1,17,17,"Draft",1610612745,"Houston","Rockets","HOU","Louisiana State","College/University",1
1631107,2022,"Nikola","Jovic","Nikola Jovic","SF",81.5,"6' 9.50''",83,"6' 11.00''",222.6,84.25,"7' 0.25''",108.5,"9' 0.50''",7.4,8.75,9.75,NA,NA,NA,NA,NA,NA,"Nikola Jovic",1,27,27,"Draft",1610612748,"Miami","Heat","MIA","KK Mega Leks (Serbia)","Other Team/Club",1
1631108,2022,"Max","Christie","Max Christie","SG",76.25,"6' 4.25''",77.75,"6' 5.75''",189.2,80.75,"6' 8.75''",102.5,"8' 6.50''",4.8,8,8.5,32,37.5,10.82,3.02,3.07,NA,"Max Christie",2,5,35,"Draft",1610612747,"Los Angeles","Lakers","LAL","Michigan State","College/University",1
1631109,2022,"Mark","Williams","Mark Williams","C",84,"7' 0.00''",86,"7' 2.00''",242.4,90.5,"7' 6.50''",117,"9' 9.00''",5.4,9,9.75,NA,NA,NA,NA,NA,NA,"Mark Williams",1,15,15,"Draft",1610612766,"Charlotte","Hornets","CHA","Duke","College/University",1
1631110,2022,"Jeremy","Sochan","Jeremy Sochan","PF",NA,"",NA,"",NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Jeremy Sochan",1,9,9,"Draft",1610612759,"San Antonio","Spurs","SAS","Baylor","College/University",1
1631111,2022,"Wendell","Moore","Wendell Moore","SG",76.25,"6' 4.25''",77.5,"6' 5.50''",217.2,84.5,"7' 0.50''",101,"8' 5.00''",7.5,8.75,10.25,32.5,38.5,10.94,3.21,3.3,NA,"Wendell Moore Jr.",1,26,26,"Draft",1610612742,"Dallas","Mavericks","DAL","Duke","College/University",1
1631112,2022,"Kendall","Brown","Kendall Brown","SF",78.25,"6' 6.25''",79.5,"6' 7.50''",201.2,83,"6' 11.00''",103,"8' 7.00''",4.9,9,9,31.5,41,11.57,3.05,3.29,NA,"Kendall Brown",2,18,48,"Draft",1610612750,"Minnesota","Timberwolves","MIN","Baylor","College/University",1
1631113,2022,"Kennedy","Chandler","Kennedy Chandler","PG",71.5,"5' 11.50''",72.5,"6' 0.50''",172.2,77.25,"6' 5.25''",97,"8' 1.00''",4.4,8.5,9.5,31,41.5,10.73,2.89,NA,NA,"Kennedy Chandler",2,8,38,"Draft",1610612759,"San Antonio","Spurs","SAS","Tennessee","College/University",1
1631114,2022,"Jalen","Williams","Jalen Williams","SG",76.5,"6' 4.50''",77.75,"6' 5.75''",209.2,86.25,"7' 2.25''",105.5,"8' 9.50''",8.9,8.5,9.5,33.5,39,11.13,3.17,3.11,NA,"Jalen Williams",1,12,12,"Draft",1610612760,"Oklahoma City","Thunder","OKC","Santa Clara","College/University",1
1631116,2022,"Patrick","Baldwin Jr.","Patrick Baldwin Jr.","SF",81.25,"6' 9.25''",82.25,"6' 10.25''",230.8,85.75,"7' 1.75''",110.5,"9' 2.50''",8.9,8.75,9.5,23.5,26.5,12.25,3.3,3.45,NA,"Patrick Baldwin Jr.",1,28,28,"Draft",1610612744,"Golden State","Warriors","GSW","Wisconsin-Milwaukee","College/University",1
1631117,2022,"Walker","Kessler","Walker Kessler","C",84.25,"7' 0.25''",85,"7' 1.00''",256,88.25,"7' 4.25''",113,"9' 5.00''",14.7,8.5,8.5,NA,NA,NA,NA,NA,NA,"Walker Kessler",1,22,22,"Draft",1610612763,"Memphis","Grizzlies","MEM","Auburn","College/University",1
1631119,2022,"Jaylin","Williams","Jaylin Williams","C",80.75,"6' 8.75''",82,"6' 10.00''",236.6,85,"7' 1.00''",108.5,"9' 0.50''",8,8.5,10.5,24.5,30,11.64,3.1,3.5,NA,"Jaylin Williams",2,4,34,"Draft",1610612760,"Oklahoma City","Thunder","OKC","Arkansas","College/University",1
1631120,2022,"JD","Davison","JD Davison","PG",72.5,"6' 0.50''",74.5,"6' 2.50''",191.8,78.5,"6' 6.50''",99.5,"8' 3.50''",7.8,8.5,9.5,30,37,11.38,3.23,3.26,NA,"J.D. Davison",2,23,53,"Draft",1610612738,"Boston","Celtics","BOS","Alabama","College/University",1
1631121,2022,"Bryce","McGowens","Bryce McGowens","SG",77.25,"6' 5.25''",78.5,"6' 6.50''",181.2,80.75,"6' 8.75''",103.5,"8' 7.50''",5.4,8.75,9.5,29.5,34,11.12,3.16,3.27,NA,"Bryce McGowens",2,10,40,"Draft",1610612750,"Minnesota","Timberwolves","MIN","Nebraska","College/University",1
1631124,2023,"Julian","Strawther","Julian Strawther","SF",78,"6' 6.00''",NA,"",208.8,81.25,"6' 9.25''",105,"8' 9.00''",NA,8.25,8.25,27.5,34.5,10.94,3.46,3.31,NA,"Julian Strawther",1,29,29,"Draft",1610612754,"Indiana","Pacers","IND","Gonzaga","College/University",1
1631128,2022,"Christian","Braun","Christian Braun","SG",77.5,"6' 5.50''",79,"6' 7.00''",209.2,78.5,"6' 6.50''",99.5,"8' 3.50''",6.2,8,8.5,33.5,40,11,3.13,3.16,NA,"Christian Braun",1,21,21,"Draft",1610612743,"Denver","Nuggets","DEN","Kansas","College/University",1
1631130,2022,"Ismael","Kamagate","Ismael Kamagate","PF",NA,"",NA,"",NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ismael Kamagate",2,16,46,"Draft",1610612765,"Detroit","Pistons","DET","Paris (France)","Other Team/Club",0
1631132,2022,"Christian","Koloko","Christian Koloko","C",82.75,"6' 10.75''",84,"7' 0.00''",221,89.25,"7' 5.25''",113,"9' 5.00''",5.7,9,10.75,28,33.5,11.3,3.19,3.27,NA,"Christian Koloko",2,3,33,"Draft",1610612761,"Toronto","Raptors","TOR","Arizona","College/University",1
1631133,2022,"Jabari","Walker","Jabari Walker","PF",78.75,"6' 6.75''",80,"6' 8.00''",213.8,82.75,"6' 10.75''",105,"8' 9.00''",12.1,8.75,9.75,29.5,32.5,11.53,3.12,3.24,NA,"Jabari Walker",2,27,57,"Draft",1610612757,"Portland","Trail Blazers","POR","Colorado","College/University",1
1631157,2022,"Ryan","Rollins","Ryan Rollins","SG",74,"6' 2.00''",75.25,"6' 3.25''",179.2,81.75,"6' 9.75''",100.5,"8' 4.50''",5,8,8.5,30.5,36.5,11.26,3.28,3.07,NA,"Ryan Rollins",2,14,44,"Draft",1610612737,"Atlanta","Hawks","ATL","Toledo","College/University",1
1631159,2023,"Leonard","Miller","Leonard Miller","PF",81.25,"6' 9.25''",NA,"",212.8,86,"7' 2.00''",106.5,"8' 10.50''",NA,9.5,10.5,32,37.5,11,NA,3.33,NA,"Leonard Miller",2,3,33,"Draft",1610612759,"San Antonio","Spurs","SAS","Ignite (G League)","Other Team/Club",1
1631164,2022,"Matteo","Spagnolo","Matteo Spagnolo","PG",76,"6' 4.00''",77.5,"6' 5.50''",196.2,80,"6' 8.00''",102,"8' 6.00''",8.6,8.25,10,25.5,31.5,11.42,3.16,3.4,NA,"Matteo Spagnolo",2,20,50,"Draft",1610612750,"Minnesota","Timberwolves","MIN","Vanoli Cremona (Italy)","Other Team/Club",0
1631170,2023,"Jaime","Jaquez Jr.","Jaime Jaquez Jr.","SF",78,"6' 6.00''",NA,"",226.4,81.5,"6' 9.50''",99.5,"8' 3.50''",NA,8.5,9.5,34.5,39,11.21,NA,3.33,NA,"Jaime Jaquez Jr.",1,18,18,"Draft",1610612748,"Miami","Heat","MIA","California-Los Angeles","College/University",1
1631172,2022,"Ousmane","Dieng","Ousmane Dieng","SF",NA,"",NA,"",NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ousmane Dieng",1,11,11,"Draft",1610612752,"New York","Knicks","NYK","Breakers (New Zealand)","Other Team/Club",1
1631200,2023,"Kris","Murray","Kris Murray","PF",79.75,"6' 7.75''",NA,"",212.8,83.75,"6' 11.75''",106,"8' 10.00''",NA,8.5,9,29.5,35,11.11,NA,3.3,NA,"Kris Murray",1,23,23,"Draft",1610612757,"Portland","Trail Blazers","POR","Iowa","College/University",1
1631204,2023,"Marcus","Sasser","Marcus Sasser","PG",73.25,"6' 1.25''",NA,"",195.6,79,"6' 7.00''",99.5,"8' 3.50''",NA,8.75,9.5,27,35,10.68,NA,3.43,NA,"Marcus Sasser",1,25,25,"Draft",1610612763,"Memphis","Grizzlies","MEM","Houston","College/University",1
1631207,2022,"Dalen","Terry","Dalen Terry","SG",78,"6' 6.00''",79.25,"6' 7.25''",195.2,84.75,"7' 0.75''",106,"8' 10.00''",5.4,8.5,9,NA,NA,NA,NA,NA,NA,"Dalen Terry",1,18,18,"Draft",1610612741,"Chicago","Bulls","CHI","Arizona State","College/University",1
1631209,2023,"Isaiah","Wong","Isaiah Wong","SG",74.5,"6' 2.50''",NA,"",178.4,78.75,"6' 6.75''",97.5,"8' 1.50''",NA,8.25,9.5,32.5,37,10.93,NA,3.22,NA,"Isaiah Wong",2,25,55,"Draft",1610612754,"Indiana","Pacers","IND","Miami (FL)","College/University",1
1631211,2022,"Trevor","Keels","Trevor Keels","SG",75.25,"6' 3.25''",76.75,"6' 4.75''",223.8,79.25,"6' 7.25''",101,"8' 5.00''",13.5,8.25,9,24.5,31,11.33,3.32,3.27,NA,"Trevor Keels",2,12,42,"Draft",1610612752,"New York","Knicks","NYK","Duke","College/University",1
1631212,2022,"Peyton","Watson","Peyton Watson","SF",78.75,"6' 6.75''",80,"6' 8.00''",203.4,84.5,"7' 0.50''",107.5,"8' 11.50''",5.2,8.5,9.5,28,33.5,11.03,3.24,3.28,NA,"Peyton Watson",1,30,30,"Draft",1610612760,"Oklahoma City","Thunder","OKC","California-Los Angeles","College/University",1
1631213,2022,"Tyrese","Martin","Tyrese Martin","SG-SF",NA,"",NA,"",NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tyrese Martin",2,21,51,"Draft",1610612744,"Golden State","Warriors","GSW","Connecticut","College/University",1
1631215,2022,"Khalifa","Diop","Khalifa Diop","C",NA,"",NA,"",NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Khalifa Diop",2,9,39,"Draft",1610612739,"Cleveland","Cavaliers","CLE","CB Gran Canaria (Spain)","Other Team/Club",0
1631217,2022,"Moussa","Diabate","Moussa Diabate","C",81.25,"6' 9.25''",82.25,"6' 10.25''",216.6,86.5,"7' 2.50''",109.5,"9' 1.50''",2.7,8.5,10.5,29,36.5,11.16,2.9,3.26,NA,"Moussa Diabate",2,13,43,"Draft",1610612746,"LA","Clippers","LAC","Michigan","College/University",1
1631218,2023,"Trayce","Jackson-Davis","Trayce Jackson-Davis","C",80.25,"6' 8.25''",NA,"",240.4,85,"7' 1.00''",106,"8' 10.00''",NA,9.25,10.75,33,36.5,11.8,3.23,3.2,NA,"Trayce Jackson-Davis",2,27,57,"Draft",1610612764,"Washington","Wizards","WAS","Indiana","College/University",1
1631222,2022,"Jake","LaRavia","Jake LaRavia","PF",78.75,"6' 6.75''",80,"6' 8.00''",227.2,81.5,"6' 9.50''",104,"8' 8.00''",9,8.5,10.25,27.5,34,10.58,2.89,3.37,NA,"Jake LaRavia",1,19,19,"Draft",1610612750,"Minnesota","Timberwolves","MIN","Wake Forest","College/University",1
1631223,2022,"David","Roddy","David Roddy","PF",76.5,"6' 4.50''",78,"6' 6.00''",260.8,83.5,"6' 11.50''",105,"8' 9.00''",11.6,8.75,10,27,35.5,10.75,3.1,3.22,NA,"David Roddy",1,23,23,"Draft",1610612755,"Philadelphia","76ers","PHI","Colorado State","College/University",1
1631243,2023,"Mouhamed","Gueye","Mouhamed Gueye","C",82.25,"6' 10.25''",NA,"",212.6,87.25,"7' 3.25''",110.5,"9' 2.50''",NA,9,10,NA,NA,NA,NA,NA,NA,"Mouhamed Gueye",2,9,39,"Draft",1610612766,"Charlotte","Hornets","CHA","Washington State","College/University",1
1631321,2023,"Sidy","Cissoko","Sidy Cissoko","SF",77.5,"6' 5.50''",NA,"",223.8,81.75,"6' 9.75''",104,"8' 8.00''",NA,9.25,10,30.5,35.5,11.24,NA,3.31,NA,"Sidy Cissoko",2,14,44,"Draft",1610612759,"San Antonio","Spurs","SAS","Ignite (G League)","Other Team/Club",1
1631340,2023,"Mojave","King","Mojave King","SG",75.75,"6' 3.75''",NA,"",200.6,80,"6' 8.00''",101,"8' 5.00''",NA,8.75,9.5,33.5,42,11.07,NA,3.18,NA,"Mojave King",2,17,47,"Draft",1610612747,"Los Angeles","Lakers","LAL","Ignite (G League)","Other Team/Club",1
1641705,2023,"Victor","Wembanyama","Victor Wembanyama","C",NA,"",NA,"",NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Victor Wembanyama",1,1,1,"Draft",1610612759,"San Antonio","Spurs","SAS","Metropolitans 92 (France)","Other Team/Club",1
1641706,2023,"Brandon","Miller","Brandon Miller","SF",NA,"",NA,"",NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brandon Miller",1,2,2,"Draft",1610612766,"Charlotte","Hornets","CHA","Alabama","College/University",1
1641707,2023,"Taylor","Hendricks","Taylor Hendricks","PF",80.25,"6' 8.25''",NA,"",213.6,84.5,"7' 0.50''",107,"8' 11.00''",NA,9.25,10.25,32.5,36,11.27,NA,3.32,NA,"Taylor Hendricks",1,9,9,"Draft",1610612762,"Utah","Jazz","UTA","Central Florida","College/University",1
1641708,2023,"Amen","Thompson","Amen Thompson","SG",77.75,"6' 5.75''",NA,"",214.2,84,"7' 0.00''",103.5,"8' 7.50''",NA,8.5,8.5,NA,NA,NA,NA,NA,NA,"Amen Thompson",1,4,4,"Draft",1610612745,"Houston","Rockets","HOU","Overtime Elite","Other Team/Club",1
1641709,2023,"Ausar","Thompson","Ausar Thompson","SG",77.75,"6' 5.75''",NA,"",218.2,84,"7' 0.00''",104,"8' 8.00''",NA,8.75,9.25,NA,NA,NA,NA,NA,NA,"Ausar Thompson",1,5,5,"Draft",1610612765,"Detroit","Pistons","DET","Overtime Elite","Other Team/Club",1
1641710,2023,"Anthony","Black","Anthony Black","PG",77.75,"6' 5.75''",NA,"",210,79.5,"6' 7.50''",102.5,"8' 6.50''",NA,8.25,9.5,32,39,11.04,NA,3.35,NA,"Anthony Black",1,6,6,"Draft",1610612753,"Orlando","Magic","ORL","Arkansas","College/University",1
1641711,2023,"Gradey","Dick","Gradey Dick","SG",78.25,"6' 6.25''",NA,"",204,80.75,"6' 8.75''",101,"8' 5.00''",NA,8.25,9,29,34,11.13,2.98,3.5,NA,"Gradey Dick",1,13,13,"Draft",1610612761,"Toronto","Raptors","TOR","Kansas","College/University",1
1641712,2023,"Rayan","Rupert","Rayan Rupert","SF",78,"6' 6.00''",NA,"",193.2,86,"7' 2.00''",106,"8' 10.00''",NA,8.5,9.5,27.5,32.5,11.18,NA,3.43,NA,"Rayan Rupert",2,13,43,"Draft",1610612757,"Portland","Trail Blazers","POR","Breakers (New Zealand)","Other Team/Club",1
1641713,2023,"GG","Jackson","GG Jackson","PF",80.25,"6' 8.25''",NA,"",214.4,83.5,"6' 11.50''",106,"8' 10.00''",NA,8.5,10,31,37,11.39,NA,3.21,NA,"GG Jackson II",2,15,45,"Draft",1610612763,"Memphis","Grizzlies","MEM","South Carolina","College/University",1
1641715,2023,"Cam","Whitmore","Cam Whitmore","SF",77.75,"6' 5.75''",NA,"",235,80.5,"6' 8.50''",103.5,"8' 7.50''",NA,8,8.25,31.5,40.5,10.82,3.33,3.2,NA,"Cam Whitmore",1,20,20,"Draft",1610612745,"Houston","Rockets","HOU","Villanova","College/University",1
1641716,2023,"Jarace","Walker","Jarace Walker","PF",78.5,"6' 6.50''",NA,"",248.6,86.5,"7' 2.50''",104.5,"8' 8.50''",NA,9,10,34.5,38,10.89,NA,3.2,NA,"Jarace Walker",1,8,8,"Draft",1610612764,"Washington","Wizards","WAS","Houston","College/University",1
1641717,2023,"Cason","Wallace","Cason Wallace","PG",74.5,"6' 2.50''",NA,"",195.2,80.5,"6' 8.50''",101,"8' 5.00''",NA,8.5,9.25,28,36,10.82,NA,3.34,NA,"Cason Wallace",1,10,10,"Draft",1610612742,"Dallas","Mavericks","DAL","Kentucky","College/University",1
1641718,2023,"Keyonte","George","Keyonte George","SG",NA,"",NA,"",NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Keyonte George",1,16,16,"Draft",1610612762,"Utah","Jazz","UTA","Baylor","College/University",1
1641720,2023,"Jalen","Hood-Schifino","Jalen Hood-Schifino","PG",76.25,"6' 4.25''",NA,"",216.6,82.25,"6' 10.25''",100.5,"8' 4.50''",NA,9,9.75,NA,NA,NA,NA,NA,NA,"Jalen Hood-Schifino",1,17,17,"Draft",1610612747,"Los Angeles","Lakers","LAL","Indiana","College/University",1
1641721,2023,"Maxwell","Lewis","Maxwell Lewis","SG",78.25,"6' 6.25''",NA,"",207.2,84,"7' 0.00''",104.5,"8' 8.50''",NA,8.75,9.5,32.5,36.5,11.4,NA,3.43,NA,"Maxwell Lewis",2,10,40,"Draft",1610612743,"Denver","Nuggets","DEN","Pepperdine","College/University",1
1641722,2023,"Jordan","Hawkins","Jordan Hawkins","SG",76.25,"6' 4.25''",NA,"",186,78.75,"6' 6.75''",101.5,"8' 5.50''",NA,8.25,8.75,NA,NA,NA,NA,NA,NA,"Jordan Hawkins",1,14,14,"Draft",1610612740,"New Orleans","Pelicans","NOP","Connecticut","College/University",1
1641723,2023,"Kobe","Bufkin","Kobe Bufkin","SG",76.25,"6' 4.25''",NA,"",186.8,79.75,"6' 7.75''",102.5,"8' 6.50''",NA,8,9.25,29,36,11.71,NA,3.26,NA,"Kobe Bufkin",1,15,15,"Draft",1610612737,"Atlanta","Hawks","ATL","Michigan","College/University",1
1641724,2023,"Jett","Howard","Jett Howard","SF",NA,"",NA,"",NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Jett Howard",1,11,11,"Draft",1610612753,"Orlando","Magic","ORL","Michigan","College/University",1
1641726,2023,"Dereck","Lively Jr.","Dereck Lively Jr.","C",NA,"",NA,"",NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dereck Lively II",1,12,12,"Draft",1610612760,"Oklahoma City","Thunder","OKC","Duke","College/University",1
1641727,2023,"Dariq","Whitehead","Dariq Whitehead","SG",77.75,"6' 5.75''",NA,"",217.2,82.25,"6' 10.25''",103.5,"8' 7.50''",NA,8.5,10,NA,NA,NA,NA,NA,NA,"Dariq Whitehead",1,22,22,"Draft",1610612751,"Brooklyn","Nets","BKN","Duke","College/University",1
1641729,2023,"Brice","Sensabaugh","Brice Sensabaugh","SF",NA,"",NA,"",NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brice Sensabaugh",1,28,28,"Draft",1610612762,"Utah","Jazz","UTA","Ohio State","College/University",1
1641730,2023,"Noah","Clowney","Noah Clowney","PF",NA,"",NA,"",NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Noah Clowney",1,21,21,"Draft",1610612751,"Brooklyn","Nets","BKN","Alabama","College/University",1
1641731,2023,"Bilal","Coulibaly","Bilal Coulibaly","SG-SF",NA,"",NA,"",NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bilal Coulibaly",1,7,7,"Draft",1610612754,"Indiana","Pacers","IND","Metropolitans 92 (France)","Other Team/Club",1
1641732,2023,"Colby","Jones","Colby Jones","SG",76.5,"6' 4.50''",NA,"",199.2,80,"6' 8.00''",103,"8' 7.00''",NA,8.25,8.5,30.5,35,11.14,3.13,3.33,NA,"Colby Jones",2,4,34,"Draft",1610612766,"Charlotte","Hornets","CHA","Xavier","College/University",1
1641733,2023,"Nick","Smith Jr.","Nick Smith Jr.","SG",NA,"",NA,"",NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nick Smith Jr.",1,27,27,"Draft",1610612766,"Charlotte","Hornets","CHA","Arkansas","College/University",1
1641734,2023,"Emoni","Bates","Emoni Bates","SF",80.25,"6' 8.25''",NA,"",179.2,81,"6' 9.00''",105,"8' 9.00''",NA,8,8.25,27,32.5,11.54,NA,3.49,NA,"Emoni Bates",2,19,49,"Draft",1610612739,"Cleveland","Cavaliers","CLE","Eastern Michigan","College/University",1
1641735,2023,"Amari","Bailey","Amari Bailey","SG",75.25,"6' 3.25''",NA,"",190.8,79,"6' 7.00''",103.5,"8' 7.50''",NA,8,9.25,28.5,35,11.34,NA,3.19,NA,"Amari Bailey",2,11,41,"Draft",1610612766,"Charlotte","Hornets","CHA","California-Los Angeles","College/University",1
1641738,2023,"Kobe","Brown","Kobe Brown","PF",78.5,"6' 6.50''",NA,"",252.2,84.75,"7' 0.75''",106.5,"8' 10.50''",NA,8.75,9.75,28.5,32,11.39,3.23,3.33,NA,"Kobe Brown",1,30,30,"Draft",1610612746,"LA","Clippers","LAC","Missouri","College/University",1
1641739,2023,"Toumani","Camara","Toumani Camara","PF",79,"6' 7.00''",NA,"",220.4,84.5,"7' 0.50''",107,"8' 11.00''",NA,9,10,28.5,33,10.7,3.19,3.41,NA,"Toumani Camara",2,22,52,"Draft",1610612756,"Phoenix","Suns","PHX","Dayton","College/University",1
1641740,2023,"Jaylen","Clark","Jaylen Clark","SG",76,"6' 4.00''",NA,"",204.2,81,"6' 9.00''",101.5,"8' 5.50''",NA,8.5,9,NA,NA,NA,NA,NA,NA,"Jaylen Clark",2,23,53,"Draft",1610612750,"Minnesota","Timberwolves","MIN","California-Los Angeles","College/University",1
1641748,2023,"Andre","Jackson Jr.","Andre Jackson Jr.","SF",77.5,"6' 5.50''",NA,"",198.4,81.75,"6' 9.75''",103,"8' 7.00''",NA,8.25,9.5,30.5,39.5,10.83,NA,3.14,NA,"Andre Jackson Jr.",2,6,36,"Draft",1610612753,"Orlando","Magic","ORL","Connecticut","College/University",1
1641749,2023,"Keyontae","Johnson","Keyontae Johnson","SF",76,"6' 4.00''",NA,"",238.6,84,"7' 0.00''",103,"8' 7.00''",NA,9,9,NA,NA,NA,NA,NA,NA,"Keyontae Johnson",2,20,50,"Draft",1610612760,"Oklahoma City","Thunder","OKC","Kansas State","College/University",1
1641753,2023,"Chris","Livingston","Chris Livingston","SF",78,"6' 6.00''",NA,"",219.2,83.25,"6' 11.25''",104.5,"8' 8.50''",NA,8.5,9,30.5,37,11.65,NA,3.27,NA,"Chris Livingston",2,28,58,"Draft",1610612749,"Milwaukee","Bucks","MIL","Kentucky","College/University",1
1641754,2023,"Seth","Lundy","Seth Lundy","SF",76,"6' 4.00''",NA,"",214.4,82.25,"6' 10.25''",104,"8' 8.00''",NA,8.5,9,31.5,35.5,11.02,NA,3.15,NA,"Seth Lundy",2,16,46,"Draft",1610612737,"Atlanta","Hawks","ATL","Penn State","College/University",1
1641757,2023,"Jordan","Miller","Jordan Miller","SF",76.5,"6' 4.50''",NA,"",191.6,83.75,"6' 11.75''",103.5,"8' 7.50''",NA,8.5,9.25,32,36.5,11.43,3.21,3.17,NA,"Jordan Miller",2,18,48,"Draft",1610612746,"LA","Clippers","LAC","Miami (FL)","College/University",1
1641762,2023,"James","Nnaji","James Nnaji","C",NA,"",NA,"",NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"James Nnaji",2,1,31,"Draft",1610612765,"Detroit","Pistons","DET","FC Barcelona Basquet (Spain)","Other Team/Club",1
1641763,2023,"Julian","Phillips","Julian Phillips","SF",78.75,"6' 6.75''",NA,"",196.6,83.5,"6' 11.50''",102,"8' 6.00''",NA,8.5,9,36,43,11.09,NA,3.32,NA,"Julian Phillips",2,5,35,"Draft",1610612738,"Boston","Celtics","BOS","Tennessee","College/University",1
1641764,2023,"Brandin","Podziemski","Brandin Podziemski","SG",75.75,"6' 3.75''",NA,"",203.8,77.5,"6' 5.50''",96.5,"8' 0.50''",NA,8.25,10,31.5,39,11.16,3.2,3.21,NA,"Brandin Podziemski",1,19,19,"Draft",1610612744,"Golden State","Warriors","GSW","Santa Clara","College/University",1
1641765,2023,"Olivier-Maxence","Prosper","Olivier-Maxence Prosper","PF",78.75,"6' 6.75''",NA,"",212.4,85,"7' 1.00''",104,"8' 8.00''",NA,8.25,10,35,40.5,10.59,3,3.21,NA,"Olivier-Maxence Prosper",1,24,24,"Draft",1610612758,"Sacramento","Kings","SAC","Marquette","College/University",1
1641767,2023,"Ben","Sheppard","Ben Sheppard","SG",77.25,"6' 5.25''",NA,"",194.6,79.75,"6' 7.75''",100,"8' 4.00''",NA,8.5,9.5,29.5,35.5,10.88,2.98,3.17,NA,"Ben Sheppard",1,26,26,"Draft",1610612754,"Indiana","Pacers","IND","Belmont","College/University",1
1641771,2023,"Jalen","Slawson","Jalen Slawson","PF",78.5,"6' 6.50''",NA,"",221.6,83.75,"6' 11.75''",106,"8' 10.00''",NA,9,9,29,33,11.26,NA,3.29,NA,"Jalen Slawson",2,24,54,"Draft",1610612758,"Sacramento","Kings","SAC","Furman","College/University",1
1641774,2023,"Tristan","Vukcevic","Tristan Vukcevic","C",83.25,"6' 11.25''",NA,"",223.4,86.5,"7' 2.50''",111,"9' 3.00''",NA,9,10.25,26,30.5,11.71,3.16,3.43,NA,"Tristan Vukcevic",2,12,42,"Draft",1610612764,"Washington","Wizards","WAS","Real Madrid Baloncesto (Spain)","Other Team/Club",1
1641775,2023,"Jordan","Walsh","Jordan Walsh","SF",77.75,"6' 5.75''",NA,"",204,85.75,"7' 1.75''",107,"8' 11.00''",NA,8.75,8.5,33,36,10.83,NA,3.3,NA,"Jordan Walsh",2,8,38,"Draft",1610612758,"Sacramento","Kings","SAC","Arkansas","College/University",1
201141,2007,"Greg","Oden","Greg Oden","C",83,"6' 11''",84,"7' 0''",257,88.25,"7' 4.25''",112,"9' 4''",7.8,NA,NA,32,34,11.67,NA,3.27,NA,"Greg Oden",1,1,1,"Draft",1610612757,"Portland","Trail Blazers","POR","Ohio State","College/University",1
201142,2007,"Kevin","Durant","Kevin Durant","SF-PF",81,"6' 9''",82.25,"6' 10.25''",215,88.75,"7' 4.75''",110,"9' 2''",6.6,NA,NA,26,33.5,12.33,NA,3.45,0,"Kevin Durant",1,2,2,"Draft",1610612760,"Seattle","SuperSonics","SEA","Texas","College/University",1
